airline_name,overall_rating,review_date,seat_type,type_of_traveller,is_recommended,verified,seat_comfort,cabin_staff_service,food_&_beverages,ground_service,inflight_entertainment,value_for_money,rating_category
Vistara,1.0,,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2023-02-25,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Vistara,1.0,2023-02-18,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,9.0,2023-02-16,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,3.0,5.0,High
Vistara,1.0,,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,7.0,2023-01-19,Economy Class,Business,1,True,4.0,4.0,4.0,4.0,4.0,5.0,High
Vistara,1.0,2023-01-12,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2023-01-12,Economy Class,Business,1,True,5.0,5.0,5.0,5.0,4.0,5.0,Low
Vistara,6.0,2022-12-15,Economy Class,Solo Leisure,1,True,3.0,4.0,4.0,3.0,4.0,3.0,Medium
Vistara,1.0,2022-12-11,Economy Class,Family Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,3.0,2022-12-08,Premium Economy,Couple Leisure,0,False,1.0,2.0,3.0,1.0,2.0,2.0,Low
Vistara,1.0,2022-11-17,Business Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,2.0,4.0,Low
Vistara,1.0,2022-11-11,Business Class,Couple Leisure,1,True,5.0,5.0,5.0,4.0,2.0,3.0,Low
Vistara,2.0,,Economy Class,Solo Leisure,0,True,3.0,1.0,3.0,1.0,3.0,3.0,Low
Vistara,8.0,2022-10-19,Economy Class,Business,1,True,3.0,4.0,4.0,4.0,2.0,4.0,High
Vistara,4.0,2022-10-04,Business Class,Solo Leisure,0,False,3.0,3.0,2.0,4.0,1.0,2.0,Medium
Vistara,8.0,,Premium Economy,Business,1,True,4.0,4.0,4.0,4.0,3.0,4.0,High
Vistara,8.0,,Premium Economy,Business,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Vistara,8.0,2022-09-15,Economy Class,Family Leisure,1,False,4.0,5.0,4.0,5.0,2.0,5.0,High
Vistara,1.0,,Economy Class,Solo Leisure,1,True,3.0,4.0,4.0,4.0,2.0,4.0,Low
Vistara,7.0,2022-08-20,Economy Class,Solo Leisure,1,True,4.0,4.0,3.0,4.0,2.0,4.0,High
Vistara,7.0,2022-08-20,Economy Class,Business,1,True,4.0,4.0,3.0,4.0,3.0,4.0,High
Vistara,9.0,2022-08-18,Economy Class,Solo Leisure,1,False,3.0,5.0,5.0,5.0,5.0,5.0,High
Vistara,6.0,2022-08-16,Economy Class,Family Leisure,1,True,3.0,3.0,3.0,3.0,2.0,3.0,Medium
Vistara,5.0,2022-08-16,Economy Class,Solo Leisure,0,True,4.0,2.0,1.0,2.0,1.0,3.0,Medium
Vistara,9.0,2022-08-04,Business Class,Business,1,True,4.0,5.0,5.0,5.0,2.0,4.0,High
Vistara,2.0,2022-07-25,Economy Class,Family Leisure,0,True,3.0,3.0,3.0,2.0,3.0,1.0,Low
Vistara,6.0,2022-07-24,Economy Class,Family Leisure,1,True,5.0,1.0,1.0,5.0,1.0,4.0,Medium
Vistara,1.0,,Economy Class,Family Leisure,1,True,5.0,5.0,5.0,5.0,5.0,4.0,Low
Vistara,1.0,2022-07-15,Economy Class,Family Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2022-07-05,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,1.0,1.0,Low
Vistara,2.0,2022-07-05,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,1.0,3.0,1.0,Low
Vistara,2.0,,Premium Economy,Business,0,False,3.0,2.0,2.0,1.0,3.0,1.0,Low
Vistara,1.0,,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Vistara,1.0,2022-06-06,Economy Class,Solo Leisure,1,True,4.0,5.0,5.0,5.0,4.0,5.0,Low
Vistara,1.0,2022-06-05,Economy Class,Solo Leisure,1,False,4.0,5.0,5.0,4.0,5.0,5.0,Low
Vistara,1.0,,Premium Economy,Solo Leisure,1,False,3.0,3.0,3.0,5.0,2.0,3.0,Low
Vistara,6.0,,Economy Class,Solo Leisure,0,True,4.0,5.0,4.0,1.0,4.0,4.0,Medium
Vistara,3.0,2022-05-18,Economy Class,Couple Leisure,0,True,4.0,3.0,3.0,3.0,2.0,3.0,Low
Vistara,1.0,2022-05-13,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,9.0,2022-05-04,Economy Class,Family Leisure,1,True,3.0,5.0,4.0,5.0,4.0,5.0,High
Vistara,8.0,2022-04-30,Premium Economy,Solo Leisure,1,False,4.0,5.0,5.0,2.0,2.0,4.0,High
Vistara,5.0,2022-04-17,Economy Class,Family Leisure,1,True,3.0,5.0,3.0,1.0,5.0,4.0,Medium
Vistara,8.0,2022-04-11,Premium Economy,Couple Leisure,1,False,4.0,5.0,4.0,2.0,4.0,4.0,High
Vistara,6.0,2022-04-09,Economy Class,Couple Leisure,1,False,3.0,4.0,1.0,5.0,4.0,3.0,Medium
Vistara,1.0,,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,7.0,2022-03-13,Economy Class,Couple Leisure,1,True,4.0,4.0,2.0,4.0,4.0,4.0,High
Vistara,3.0,2022-03-07,Economy Class,Business,0,True,1.0,3.0,3.0,3.0,2.0,2.0,Low
Vistara,1.0,2022-02-17,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,9.0,2022-01-25,Business Class,Solo Leisure,1,True,4.0,5.0,5.0,4.0,2.0,4.0,High
Vistara,1.0,2022-01-06,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,3.0,2.0,1.0,Low
Vistara,2.0,2022-01-06,Business Class,Business,0,False,1.0,5.0,1.0,2.0,2.0,1.0,Low
Vistara,1.0,2021-12-30,Economy Class,Business,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,9.0,2021-12-17,Business Class,Couple Leisure,1,True,5.0,5.0,5.0,3.0,2.0,3.0,High
Vistara,1.0,2021-11-28,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2021-11-26,Economy Class,Family Leisure,1,False,5.0,5.0,4.0,5.0,2.0,5.0,Low
Vistara,1.0,2021-11-14,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Vistara,9.0,2021-11-07,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,4.0,5.0,4.0,High
Vistara,2.0,2021-10-20,Economy Class,Couple Leisure,0,True,4.0,3.0,2.0,1.0,2.0,2.0,Low
Vistara,1.0,2021-10-17,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2021-09-11,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,5.0,2.0,4.0,Low
Vistara,1.0,2021-08-29,Business Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,5.0,5.0,Low
Vistara,6.0,2021-08-14,Economy Class,Family Leisure,0,True,3.0,4.0,2.0,4.0,3.0,3.0,Medium
Vistara,9.0,2021-07-19,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,4.0,5.0,5.0,High
Vistara,1.0,,Business Class,Solo Leisure,0,True,2.0,3.0,1.0,1.0,5.0,1.0,Low
Vistara,1.0,2021-05-15,Economy Class,Solo Leisure,0,True,3.0,3.0,3.0,1.0,2.0,1.0,Low
Vistara,9.0,2021-05-04,Premium Economy,Solo Leisure,1,True,5.0,5.0,5.0,3.0,3.0,5.0,High
Vistara,2.0,,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,3.0,Low
Vistara,9.0,2021-04-20,Economy Class,Couple Leisure,1,True,5.0,5.0,4.0,5.0,5.0,5.0,High
Vistara,8.0,2021-03-09,Business Class,Business,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Vistara,9.0,2021-03-09,Business Class,Business,1,True,3.0,3.0,2.0,3.0,1.0,3.0,High
Vistara,1.0,2021-03-07,Economy Class,Solo Leisure,0,True,4.0,5.0,2.0,1.0,2.0,1.0,Low
Vistara,9.0,2021-02-24,Business Class,Solo Leisure,1,True,5.0,5.0,5.0,3.0,2.0,4.0,High
Vistara,8.0,2021-01-25,Business Class,Couple Leisure,1,True,5.0,5.0,5.0,4.0,2.0,3.0,High
Vistara,1.0,2021-01-16,Economy Class,Couple Leisure,1,True,5.0,5.0,4.0,5.0,4.0,5.0,Low
Vistara,2.0,2020-11-29,Economy Class,Family Leisure,0,True,2.0,1.0,3.0,2.0,3.0,1.0,Low
Vistara,1.0,2020-10-05,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Vistara,1.0,,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,5.0,4.0,5.0,Low
Vistara,1.0,2020-07-18,Economy Class,Solo Leisure,0,True,2.0,3.0,2.0,1.0,2.0,1.0,Low
Vistara,1.0,2020-04-16,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2023-01-20,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,2.0,,Economy Class,Family Leisure,0,False,2.0,3.0,2.0,1.0,2.0,2.0,Low
Viva Air,1.0,,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2022-09-06,Economy Class,Family Leisure,0,True,3.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-09-05,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-08-28,Economy Class,Couple Leisure,0,False,2.0,2.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-07-30,Economy Class,Solo Leisure,0,True,1.0,5.0,3.0,1.0,1.0,1.0,Low
Viva Air,1.0,2022-07-25,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-06-27,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2022-06-26,Economy Class,Couple Leisure,0,True,1.0,3.0,2.0,1.0,1.0,1.0,Low
Viva Air,1.0,2022-05-28,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-05-10,Economy Class,Solo Leisure,0,True,2.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-05-05,Economy Class,Business,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,3.0,2022-04-15,Premium Economy,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,5.0,Low
Viva Air,1.0,2022-04-04,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-03-16,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2022-02-09,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2021-12-29,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2021-12-20,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,2.0,,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2021-09-18,Economy Class,Family Leisure,0,True,3.0,1.0,2.0,1.0,2.0,3.0,Low
Viva Air,1.0,2021-09-11,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2021-09-06,Economy Class,Family Leisure,0,True,1.0,2.0,2.0,1.0,2.0,1.0,Low
Viva Air,3.0,2021-07-08,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2021-06-19,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,1.0,1.0,Low
Viva Air,1.0,2021-03-16,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,2.0,2021-01-18,Economy Class,Couple Leisure,0,True,2.0,1.0,2.0,1.0,2.0,2.0,Low
Viva Air,1.0,2021-01-11,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-08-20,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-06-07,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-04-27,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-04-26,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-04-18,Economy Class,Solo Leisure,0,True,2.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2020-03-16,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2020-03-16,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-03-11,Economy Class,Family Leisure,0,False,1.0,2.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2020-03-11,Economy Class,Couple Leisure,0,True,3.0,4.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-03-04,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2020-02-16,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2020-02-14,Economy Class,Couple Leisure,0,False,2.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,6.0,2020-02-13,Economy Class,Couple Leisure,1,False,2.0,4.0,4.0,3.0,2.0,4.0,Medium
Viva Air,1.0,2020-02-10,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,1.0,1.0,Low
Viva Air,1.0,2020-01-18,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-01-16,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2020-01-09,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,2.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-12-25,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2019-12-11,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-11-24,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Family Leisure,0,True,2.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-11-10,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,2.0,1.0,Low
Viva Air,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-09-16,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,2.0,2019-09-13,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-07-27,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,,Economy Class,Family Leisure,0,True,1.0,2.0,1.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-07-19,Economy Class,Solo Leisure,0,False,1.0,2.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2019-07-19,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-07-10,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-07-08,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,1.0,2019-04-04,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Viva Air,2.0,,Economy Class,Couple Leisure,0,True,2.0,4.0,2.0,1.0,2.0,3.0,Low
Viva Air,1.0,2019-03-30,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Viva Air,1.0,2019-03-18,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2023-07-26,Economy Class,Couple Leisure,0,False,2.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2023-06-28,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,8.0,2023-06-05,Economy Class,Solo Leisure,1,False,4.0,4.0,2.0,5.0,2.0,5.0,High
VivaAerobús,1.0,2023-06-04,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,4.0,Low
VivaAerobús,1.0,2023-04-29,Premium Economy,Solo Leisure,1,True,5.0,5.0,2.0,5.0,2.0,5.0,Low
VivaAerobús,1.0,2023-04-27,Economy Class,Solo Leisure,0,True,2.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2023-04-26,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,2.0,2023-04-06,Economy Class,Solo Leisure,0,True,1.0,3.0,2.0,1.0,2.0,2.0,Low
VivaAerobús,1.0,2023-03-12,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2023-03-11,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Family Leisure,0,False,1.0,2.0,2.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Family Leisure,0,True,1.0,2.0,1.0,1.0,1.0,2.0,Low
VivaAerobús,1.0,2023-02-28,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2023-02-06,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,2.0,5.0,Low
VivaAerobús,8.0,2023-01-30,Economy Class,Couple Leisure,1,True,3.0,5.0,2.0,4.0,2.0,5.0,High
VivaAerobús,2.0,2023-01-15,Economy Class,Couple Leisure,0,True,4.0,5.0,3.0,1.0,2.0,2.0,Low
VivaAerobús,1.0,2023-01-14,Economy Class,Couple Leisure,1,True,3.0,5.0,5.0,5.0,2.0,5.0,Low
VivaAerobús,1.0,2023-01-09,Economy Class,Business,0,True,1.0,2.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2023-01-04,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-12-24,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,8.0,2022-11-19,Economy Class,Solo Leisure,1,True,3.0,3.0,2.0,5.0,2.0,5.0,High
VivaAerobús,1.0,2022-11-17,Economy Class,Family Leisure,0,True,2.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-10-28,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-10-27,Economy Class,Family Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-10-14,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-09-08,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-08-29,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-08-05,Economy Class,Business,0,True,1.0,2.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-08-04,Economy Class,Family Leisure,0,True,2.0,2.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,2.0,2022-07-18,Economy Class,Solo Leisure,0,True,2.0,1.0,1.0,2.0,1.0,1.0,Low
VivaAerobús,1.0,2022-07-16,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-07-07,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,2.0,Low
VivaAerobús,1.0,2022-06-19,Economy Class,Couple Leisure,0,True,1.0,2.0,2.0,1.0,2.0,3.0,Low
VivaAerobús,1.0,2022-06-17,Economy Class,Solo Leisure,0,True,5.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-06-05,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-05-26,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,,Premium Economy,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-05-17,Economy Class,Family Leisure,0,False,3.0,2.0,2.0,2.0,1.0,3.0,Low
VivaAerobús,1.0,2022-05-10,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-04-05,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
VivaAerobús,7.0,,Economy Class,Solo Leisure,1,True,2.0,5.0,2.0,5.0,2.0,5.0,High
VivaAerobús,1.0,2022-03-29,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-03-24,Economy Class,Solo Leisure,1,True,5.0,5.0,1.0,5.0,1.0,5.0,Low
VivaAerobús,1.0,,Premium Economy,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,9.0,2022-03-14,Economy Class,Family Leisure,1,False,3.0,5.0,5.0,5.0,3.0,5.0,High
VivaAerobús,1.0,2022-03-14,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-02-27,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-02-19,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-01-19,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,8.0,2022-01-18,Economy Class,Family Leisure,1,True,5.0,5.0,2.0,5.0,2.0,5.0,High
VivaAerobús,1.0,2022-01-13,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2022-01-06,Economy Class,Family Leisure,0,True,1.0,3.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2022-01-06,Economy Class,Family Leisure,0,False,1.0,1.0,2.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-12-30,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,3.0,1.0,2.0,Low
VivaAerobús,1.0,2021-12-24,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-12-08,Business Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2021-12-05,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-11-06,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-11-06,Economy Class,Solo Leisure,0,True,2.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-10-14,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-10-12,Economy Class,Solo Leisure,0,True,1.0,2.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2021-09-14,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-09-13,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-08-18,Economy Class,Family Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-07-27,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2021-07-18,Economy Class,Couple Leisure,0,False,1.0,2.0,1.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-07-08,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2021-06-30,Premium Economy,Business,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
VivaAerobús,1.0,2021-06-24,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,9.0,2021-06-18,First Class,Solo Leisure,1,True,2.0,5.0,2.0,5.0,2.0,4.0,High
VivaAerobús,1.0,2021-06-06,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
VivaAerobús,1.0,2021-06-05,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
